Index	Topic	StartVerseId	EndVerseId	Votes	PassageLength	UsableRange	VotesPercentage
464735	your soul	01002007		319	1	False	0.038774766014343015
464736	your soul	40022037		309	1	False	0.037559256107937276
464737	your soul	40016026		297	1	False	0.036100644220250395
464738	your soul	64001002		252	1	False	0.03063084964142458
464739	your soul	41008036		231	1	False	0.02807827883797253
464740	your soul	26018020		225	1	False	0.027348972894129086
464741	your soul	19023003		208	1	False	0.025282606053239332
464742	your soul	42016019	42016031	174	13	True	0.02114987237145983
464743	your soul	66006009		166	1	False	0.02017746444633524
182540	handling money	40006024		190	1	False	0.08687700045724737
182541	handling money	54006010		186	1	False	0.0850480109739369
182542	handling money	58013005		167	1	False	0.07636031092821216
182543	handling money	20022007		153	1	False	0.06995884773662552
182544	handling money	42014028		147	1	False	0.06721536351165981
182545	handling money	21005010		138	1	False	0.06310013717421124
182546	handling money	20013011		128	1	False	0.05852766346593507
182547	handling money	20003009	20003010	127	2	True	0.058070416095107456
182548	handling money	40025014	40025030	124	17	True	0.0566986739826246
182549	handling money	42016011		113	1	False	0.051668952903520804
182550	handling money	54006017	54006019	104	3	True	0.04755372656607224
182551	handling money	47009006	47009007	92	2	True	0.04206675811614083
182552	handling money	20021020		82	1	False	0.037494284407864654
182553	handling money	20011028		48	1	False	0.02194787379972565
347932	resurrection	43011025		748	1	False	0.04392764857881137
347933	resurrection	60001003		636	1	False	0.037350246652572236
347934	resurrection	52004014		522	1	False	0.0306553911205074
347935	resurrection	45008011		458	1	False	0.026896875734085036
347936	resurrection	43011025	43011026	437	2	True	0.025663612872915197
347937	resurrection	43006040		377	1	False	0.022140004698144235
242908	life after death	43011025		914	1	False	0.053456544625102353
242909	life after death	43005024		721	1	False	0.04216867469879518
242910	life after death	43003016		663	1	False	0.03877646508363551
242911	life after death	42023043		560	1	False	0.032752368698093344
242912	life after death	43014001	43014031	471	31	True	0.02754708153000351
242913	life after death	45006023		447	1	False	0.02614340858579951
242914	life after death	40010028		414	1	False	0.02421335828751901
242915	life after death	58009027		402	1	False	0.02351152181541701
242916	life after death	52004013	52004018	399	6	True	0.023336062697391507
242917	life after death	50003020	50003021	342	2	True	0.020002339454907005
422427	time management	49005015	49005017	1306	3	True	0.1388623072833599
422428	time management	19090012		739	1	False	0.07857522594364699
422429	time management	51004005		531	1	False	0.05645933014354067
422430	time management	40006033		369	1	False	0.03923444976076555
422431	time management	42014028		334	1	False	0.0355130249867092
422432	time management	21003008		334	1	False	0.0355130249867092
422433	time management	20016009		309	1	False	0.0328548644338118
422434	time management	59004013	59004017	271	5	True	0.02881446039340776
422435	time management	19039004	19039005	244	2	True	0.025943646996278574
422436	time management	43009004		205	1	False	0.021796916533758637
422437	time management	19031014	19031015	199	2	True	0.021158958001063263
443931	war	21003008		777	1	False	0.06415125495376486
443932	war	40024006		670	1	False	0.05531704095112285
443933	war	59004001	59004002	450	2	True	0.03715323645970938
443934	war	24051020		337	1	False	0.027823645970937914
443935	war	23002004		329	1	False	0.027163143989431968
443936	war	40005009		324	1	False	0.026750330250990752
443937	war	02015003		319	1	False	0.02633751651254954
443938	war	49006012		284	1	False	0.02344782034346103
443939	war	05020001	05020004	273	4	True	0.022539630118890357
443940	war	45007021	45007025	264	5	True	0.021796565389696168
12499	anointing with oil	59005014		523	1	False	0.03704228344783625
12500	anointing with oil	41006013		436	1	False	0.030880373964161767
12501	anointing with oil	42007046		291	1	False	0.0206105248247043
12502	anointing with oil	62002027		283	1	False	0.020043912458389403
130836	family and friends	20018024		450	1	False	0.04410899823564007
130837	family and friends	20017017		371	1	False	0.036365418545383256
130838	family and friends	43015012	43015013	320	2	True	0.03136639874534405
130839	family and friends	19133001		296	1	False	0.029013918839443247
130840	family and friends	54005008		271	1	False	0.02656341893746324
130841	family and friends	43015012	43015019	255	8	True	0.02499509900019604
130842	family and friends	48006010		211	1	False	0.020682219172711232
130843	family and friends	45012010		208	1	False	0.020388159184473634
303143	parent child relationship	49006004		564	1	False	0.07027161724395714
303144	parent child relationship	20022006		507	1	False	0.0631696984799402
303145	parent child relationship	02020012		448	1	False	0.05581858958385248
303146	parent child relationship	49006001	49006024	388	24	True	0.04834288562172938
303147	parent child relationship	51003021		362	1	False	0.04510341390480937
303148	parent child relationship	50002014		258	1	False	0.03214552703712933
303149	parent child relationship	20029015		240	1	False	0.0299028158484924
303150	parent child relationship	20013024		236	1	False	0.02940443558435086
303151	parent child relationship	20001008	20001009	210	2	True	0.02616496386743085
303152	parent child relationship	58012007	58012011	168	5	True	0.02093197109394468
303153	parent child relationship	20023013	20023014	167	2	True	0.020807376027909295
303154	parent child relationship	59001019		167	1	False	0.020807376027909295
66532	church	40016018		796	1	False	0.04179574691520084
66533	church	44020028		671	1	False	0.035232344447361515
66534	church	58010024	58010025	627	2	True	0.03292202677868207
66535	church	49002020	49002022	616	3	True	0.03234444736151221
66536	church	51003016		461	1	False	0.02420582830139144
66537	church	19122001		447	1	False	0.023470727224993437
66538	church	45012005		403	1	False	0.021160409556313993
66539	church	40018020		398	1	False	0.02089787345760042
447852	weight loss	50004013		354	1	False	0.09445037353255069
447853	weight loss	46006019	46006020	250	2	True	0.06670224119530416
447854	weight loss	46010013		238	1	False	0.06350053361792957
447855	weight loss	58012011		213	1	False	0.056830309498399144
447856	weight loss	46010031		207	1	False	0.05522945570971185
447857	weight loss	64001002		165	1	False	0.044023479188900747
447858	weight loss	40006025		161	1	False	0.04295624332977588
447859	weight loss	48005016		156	1	False	0.0416221985058698
447860	weight loss	20003005		119	1	False	0.03175026680896478
447861	weight loss	46009027		115	1	False	0.030683030949839915
447862	weight loss	20016003		114	1	False	0.030416221985058698
447863	weight loss	45012001	45012002	111	2	True	0.029615795090715047
447864	weight loss	45014020		104	1	False	0.02774813233724653
447865	weight loss	45014017		100	1	False	0.026680896478121666
447866	weight loss	58012001		97	1	False	0.025880469583778015
447867	weight loss	43006035		88	1	False	0.023479188900747065
447868	weight loss	40019026		88	1	False	0.023479188900747065
447869	weight loss	46009024		80	1	False	0.021344717182497332
447870	weight loss	45008005		75	1	False	0.020010672358591247
300525	overcoming disappointment	50004006	50004007	843	2	True	0.1340648854961832
300526	overcoming disappointment	45008028		613	1	False	0.09748727735368956
300527	overcoming disappointment	24029011		545	1	False	0.08667302798982188
300528	overcoming disappointment	51003023	51003025	475	3	True	0.07554071246819338
300529	overcoming disappointment	19121001	19121008	278	8	True	0.04421119592875318
300530	overcoming disappointment	23040028	23040031	251	4	True	0.03991730279898219
300531	overcoming disappointment	19023001	19023006	231	6	True	0.036736641221374045
300532	overcoming disappointment	58004014	58004016	190	3	True	0.030216284987277353
300533	overcoming disappointment	19073001	19073028	137	28	True	0.021787531806615777
300534	overcoming disappointment	62005013	62005014	130	2	True	0.020674300254452927
139862	fire	58012029		513	1	False	0.03687729135216735
139863	fire	42003016		457	1	False	0.032851700093451223
139864	fire	19104004		398	1	False	0.028610452160161025
139865	fire	42012049		351	1	False	0.025231830925167134
139866	fire	02003002		341	1	False	0.02451297534325354
139867	fire	44002003		322	1	False	0.023147149737617712
139868	fire	24023029		312	1	False	0.022428294155704118
139869	fire	24020009		287	1	False	0.020631155200920136
139870	fire	14007001		286	1	False	0.020559269642728775
298047	orphans	59001027		436	1	False	0.07474712840733756
298048	orphans	02022022	02022024	391	3	True	0.06703240185153438
298049	orphans	43014018		368	1	False	0.0630893193896794
298050	orphans	23001017		357	1	False	0.0612034973427053
298051	orphans	19082003		262	1	False	0.04491685239156523
298052	orphans	19146009		238	1	False	0.04080233156180353
298053	orphans	19068005		217	1	False	0.037202125835762045
298054	orphans	19027010		191	1	False	0.03274472827018687
298055	orphans	02022022		153	1	False	0.02623007028973084
298056	orphans	18029012		150	1	False	0.02571575518601063
100503	doing the right thing	59004017		1210	1	False	0.16346933261280736
100504	doing the right thing	45012021		555	1	False	0.0749797352067009
100505	doing the right thing	23001017		452	1	False	0.06106457714131316
100506	doing the right thing	20021003		340	1	False	0.04593353147797893
100507	doing the right thing	51003017		336	1	False	0.045393136990002705
100508	doing the right thing	40005010	40005012	328	3	True	0.044312348014050255
100509	doing the right thing	45007015		281	1	False	0.037962712780329644
100510	doing the right thing	48006007	48006016	239	10	True	0.0322885706565793
100511	doing the right thing	20031008	20031009	205	2	True	0.02769521750878141
100512	doing the right thing	14015007		183	1	False	0.024723047824912185
100513	doing the right thing	40006025		168	1	False	0.022696568495001353
115543	encouraging each other	52005011		1138	1	False	0.0945811170212766
115544	encouraging each other	58010023	58010025	576	3	True	0.047872340425531915
115545	encouraging each other	49004029		495	1	False	0.04114029255319149
115546	encouraging each other	60004008	60004010	475	3	True	0.0394780585106383
115547	encouraging each other	48006002		362	1	False	0.030086436170212765
115548	encouraging each other	58010024	58010025	347	2	True	0.028839760638297872
115549	encouraging each other	21004009	21004012	338	4	True	0.028091755319148936
115550	encouraging each other	58010024		298	1	False	0.02476728723404255
115551	encouraging each other	52005014		273	1	False	0.022689494680851064
115552	encouraging each other	20012025		258	1	False	0.02144281914893617
201005	how god wants us to live	40022037	40022040	555	4	True	0.07508116883116883
201006	how god wants us to live	33006008		459	1	False	0.06209415584415585
201007	how god wants us to live	40007001	40007029	324	29	True	0.04383116883116883
201008	how god wants us to live	41012030		286	1	False	0.03869047619047619
201009	how god wants us to live	43015005		264	1	False	0.03571428571428571
201010	how god wants us to live	43014006		233	1	False	0.03152056277056277
201011	how god wants us to live	40007013	40007014	226	2	True	0.030573593073593072
201012	how god wants us to live	48005022		218	1	False	0.029491341991341992
201013	how god wants us to live	43004024		205	1	False	0.027732683982683984
201014	how god wants us to live	20014012		198	1	False	0.026785714285714284
201015	how god wants us to live	49005001		196	1	False	0.026515151515151516
201016	how god wants us to live	40006033		187	1	False	0.025297619047619048
201017	how god wants us to live	45012001	45012002	183	2	True	0.024756493506493508
201018	how god wants us to live	43007024		175	1	False	0.023674242424242424
201019	how god wants us to live	40004004		174	1	False	0.02353896103896104
201020	how god wants us to live	40007021		168	1	False	0.022727272727272728
201021	how god wants us to live	19037001	19037040	154	40	True	0.020833333333333332
442305	waiting on the lord	23040031		546	1	False	0.056857232114964074
442306	waiting on the lord	19027014		541	1	False	0.056336561491200664
442307	waiting on the lord	19130005		322	1	False	0.03353118817036343
442308	waiting on the lord	19037007		299	1	False	0.031136103301051755
442309	waiting on the lord	35002003		280	1	False	0.02915755493075081
442310	waiting on the lord	23030018		254	1	False	0.02645006768718109
442311	waiting on the lord	19037007	19037009	253	3	True	0.026345933562428408
442312	waiting on the lord	33007007		247	1	False	0.02572112881391232
442313	waiting on the lord	19062005		241	1	False	0.02509632406539623
442314	waiting on the lord	19037034		235	1	False	0.02447151931688014
442315	waiting on the lord	19025004	19025005	221	2	True	0.0230136415703426
442316	waiting on the lord	19040001		210	1	False	0.021868166198063105
